hf_id,hf_name,indicator,iqr,sd,ttt
g4PiOrAMelo,Asmera Abaterate Health Post,bcg,0.0,0.0,0.0
HqX1w3Ie9eX,Kidamit Health Center,rota2,0.0,0.0,0.0
P8sctyT8c4e,Kumbel Health Post,mcv1,0.0,0.0,1.0
awBdrsLnCFV,Vasikni Health Post,mcv1,2.0,1.0,1.0
OOBfg5pwK6b,Wegeda Health Center,ipv,0.0,0.0,0.0
OOBfg5pwK6b,Wegeda Health Center,penta1,0.0,0.0,1.0
tyscGBTKmHY,Debirnagegol Health Post,mcv1,0.0,1.0,1.0
yaCee6T4qyA,Defergie Health Post,mcv1,3.0,1.0,1.0
FZN1YXK7fWW,Quara Primary Hospital,mcv1,0.0,0.0,0.0
DNgFOBPpjMI,Jaraniyo Health Center,full_vacc,0.0,0.0,0.0
J4Hst4Alaj3,Atnt Mesberia Health Post,rota2,1.0,1.0,1.0
T2t8cGthqtw,Tsadik Health Post,penta3,0.0,0.0,0.0
TYzcDOzFtHQ,Yemezegn Health Post,mcv1,0.0,0.0,0.0
Iop1Qm7eG6i,Shotelamba Health Post,bcg,0.0,0.0,0.0
iBgn9On3WGO,Dilfire Health Post,mcv1,0.0,0.0,0.0
zfRgsIo4fv0,Shaqua Health Post,mcv1,0.0,0.0,0.0
L8gP0VrnWN9,Fengya Health Post,mcv1,1.0,1.0,1.0
aJMEPMPs5Tt,Gurarba Health Post,mcv1,0.0,0.0,1.0
iQDLODO3RaZ,Awunt Health Center,rota2,0.0,0.0,0.0
l37g9xBQHpr,Beta Health Post,penta3,0.0,0.0,2.0
l37g9xBQHpr,Beta Health Post,full_vacc,0.0,0.0,1.0
PXUwpZAGZbR,Afessa Health Center,penta3,0.0,0.0,0.0
PXUwpZAGZbR,Afessa Health Center,full_vacc,0.0,0.0,0.0
Jr0FPuc4iWB,Motta Health Center,mcv1,0.0,0.0,0.0
UYI4MHFDxa0,Dagi Avola Health Post,penta3,1.0,1.0,1.0
UYI4MHFDxa0,Dagi Avola Health Post,full_vacc,0.0,1.0,1.0
XctJMnFA6HG,Quarit Health Center,ipv,1.0,1.0,1.0
XctJMnFA6HG,Quarit Health Center,penta1,0.0,0.0,1.0
BcyZ8mOKbi0,Denkeze Health Post,full_vacc,0.0,0.0,0.0
UOZYskWU1lz,Wogedad Health Post,full_vacc,1.0,1.0,1.0
DvRCEWKYDQm,Mekelet Health Post,rota2,0.0,0.0,1.0
uNgwP7YQDVH,Shola Health Post,full_vacc,2.0,0.0,2.0
ZPoZflhV5vS,Durka Health Post,full_vacc,0.0,1.0,1.0
MlDY6oTyCcC,Minchu Health Post,rota2,1.0,1.0,1.0
MpDfhrEt8Y9,kineve health post,ipv,0.0,0.0,1.0
MpDfhrEt8Y9,kineve health post,rota2,0.0,0.0,1.0
ixotjy3hkqo,Debre abay Health Post,bcg,0.0,0.0,0.0
FwvW9BzQWfJ,Gorenj Health Center,mcv1,0.0,0.0,0.0
GbzfdgIaChs,Gola Mecharie Health Post,mcv1,0.0,0.0,0.0
HthXNQvGRCn,Abel Wuha Health Post,penta3,2.0,0.0,1.0
N6yCVok8DzS,Buza Health Post,ipv,0.0,0.0,1.0
N6yCVok8DzS,Buza Health Post,penta1,0.0,0.0,1.0
h15J8S1nmAW,Shihoch Health Post,ipv,1.0,1.0,1.0
h15J8S1nmAW,Shihoch Health Post,penta1,0.0,0.0,1.0
nhD6AWzgmqL,Mirtamba Health Post,penta3,0.0,0.0,0.0
nhD6AWzgmqL,Mirtamba Health Post,full_vacc,1.0,1.0,1.0
SOhKQLXwBqP,Denden Health Post,mcv1,2.0,1.0,1.0
fARgGYHH1cL,Workinaberi Health Post,penta3,0.0,0.0,1.0
uOXm9RhFhrY,Work Mawecha Health Center,penta3,1.0,0.0,0.0
uOXm9RhFhrY,Work Mawecha Health Center,full_vacc,0.0,0.0,0.0
lolZysOblbe,Dessie Health Center,ipv,0.0,0.0,1.0
lolZysOblbe,Dessie Health Center,penta1,0.0,1.0,1.0
GVlQGzHMgmp,Degadibi Health Post,mcv1,0.0,0.0,0.0
iQxtiRE9VNS,Yewush Health Post,ipv,0.0,0.0,1.0
iQxtiRE9VNS,Yewush Health Post,penta1,1.0,1.0,1.0
uNnOS7x4Dc9,Finzit Health center,ipv,0.0,0.0,0.0
uNnOS7x4Dc9,Finzit Health center,penta1,1.0,1.0,1.0
DqlXK2fTyfa,Aregay Health Center,mcv1,1.0,1.0,1.0
B0FvLKuhDmD,Amber Health Center,ipv,1.0,1.0,1.0
B0FvLKuhDmD,Amber Health Center,penta1,0.0,0.0,1.0
z5GcWyq4xCy,Bira health post,mcv1,0.0,0.0,0.0
oeCIjsQ2bBi,Endode Health Post,penta3,1.0,1.0,1.0
NGzEitYhnfW,Atakilt Health Post,mcv1,0.0,0.0,1.0
CQhxvvpffqr,Gunko Heaith Post,rota2,0.0,0.0,1.0
v29G1XRDXZH,Abiyot Fire Health Post,bcg,0.0,0.0,0.0
FlkAhgCt6C0,Ambadago Health Post,mcv1,0.0,0.0,0.0
SmPocTtnciw,Andabet Health Center,full_vacc,0.0,1.0,1.0
Z5TkSVjTY0S,Zobel Health Center,full_vacc,0.0,0.0,0.0
EfUyf9joJ0O,Selamgie Health Post,bcg,0.0,0.0,0.0
kY5bUIqLBVp,Gelesha Health Center,mcv1,1.0,1.0,1.0
ATnPcwdmTz1,Gunaguna Health Post,mcv1,0.0,0.0,1.0
o170U3ATo5S,Bara Eyesus Health Post,full_vacc,1.0,0.0,1.0
uE8mxiOjosr,Sakiba Health Post,mcv1,0.0,0.0,1.0
pU92alHxkxW,Ememiret Health Post,ipv,0.0,0.0,1.0
pU92alHxkxW,Ememiret Health Post,rota2,0.0,0.0,0.0
kc1co6MMyrc,Dadie Dengsev Health Post,bcg,0.0,0.0,1.0
KZfdQbGXABc,Wojel Health Center,bcg,0.0,0.0,0.0
NvVZVIqQ8HP,Temamagn Health Post,mcv1,0.0,1.0,1.0
NwE23P7NnlW,Nazret Health Post,mcv1,0.0,0.0,1.0
EgL9nVr1n43,Gizana Health Post,ipv,0.0,1.0,1.0
EgL9nVr1n43,Gizana Health Post,penta1,0.0,0.0,1.0
zEmBhNPEDV8,Yimmedeb Health Post,penta1,0.0,0.0,0.0
WvKYB257XZ3,Metaya Health Center,mcv1,0.0,0.0,0.0
KdNvDRU51n5,Kubit Health Center,penta3,0.0,0.0,1.0
gLmts7v7Dnl,Digo Tsion Health Center,ipv,0.0,0.0,0.0
gLmts7v7Dnl,Digo Tsion Health Center,penta1,0.0,0.0,0.0
hHIaHkIrJCx,Segora Health Post,mcv1,3.0,0.0,1.0
lCgjIZFdwe8,Lebet Health Post,full_vacc,0.0,0.0,0.0
UdpuHGCG8nK,Zagoch Health Center,mcv1,0.0,0.0,0.0
ogkowD6Uswo,Babaseat Health Center,mcv1,0.0,0.0,0.0
paK8qsokNgH,Midre Genet Health Post,full_vacc,1.0,1.0,1.0
iohsZG8q0cy,Ber Giworgis Health Post,rota2,1.0,1.0,1.0
gxcG8ngpJ0Y,Beresa Health Post,full_vacc,0.0,0.0,2.0
JxiERqJF3Qi,Bacha Health Post,ipv,0.0,0.0,0.0
JxiERqJF3Qi,Bacha Health Post,penta1,0.0,0.0,0.0
Hl25VRxAOqL,Mezezo Health Center,penta1,0.0,0.0,0.0
oCl0y2eSUBN,Durbetie Health Center,penta1,0.0,0.0,0.0
tRcsVDps9XF,Tserewala Health Post,bcg,0.0,0.0,0.0
ykssgVDJDgb,Genet Health Post,penta3,0.0,0.0,0.0
ykssgVDJDgb,Genet Health Post,full_vacc,0.0,0.0,0.0
Sgwyj6Nfa0D,Meskench Health Post,mcv1,0.0,0.0,1.0
PPJXloOH75k,Zeita Health Center,ipv,0.0,0.0,0.0
PPJXloOH75k,Zeita Health Center,penta1,0.0,0.0,0.0
yAXyvkwrbcq,Wenba health post,full_vacc,1.0,0.0,1.0
JJlSYaBuGrc,Tumet Health Post,ipv,0.0,0.0,1.0
JJlSYaBuGrc,Tumet Health Post,penta1,0.0,0.0,1.0
Wq24QQ4XkGA,Jayra Health Post,mcv1,0.0,0.0,1.0
n9kcrNeupfF,Derehina Health Post,ipv,0.0,0.0,0.0
n9kcrNeupfF,Derehina Health Post,penta1,0.0,0.0,0.0
ksrUg5cCz2Z,Korebta Health Center,rota2,0.0,0.0,0.0
p78kkHIvoKM,Hatita Health Post,bcg,0.0,0.0,1.0
HgrbHG5CMDq,Akile Health Post,mcv1,1.0,1.0,1.0
nNA5qGgUMcC,Mendeyu Health Post,bcg,0.0,0.0,0.0
iruMONszJyC,Gond Health Post,mcv1,0.0,0.0,0.0
p3g8LxPsf7o,Gendiwa Balangeb Health Post,rota2,0.0,0.0,0.0
eeXdP9JtVnl,Yeserdo Health Post,penta3,0.0,0.0,0.0
eeXdP9JtVnl,Yeserdo Health Post,full_vacc,0.0,0.0,0.0
ce4x46pUkP8,Gense Health Post,mcv1,0.0,0.0,0.0
qGMESpcXBhf,Hora Health Post,bcg,0.0,1.0,1.0
utOUbacFj3b,Segenet Health Post,rota2,1.0,0.0,0.0
Z7WZUI5inZ2,Tulu Bofa Health Post,penta3,0.0,0.0,1.0
WwZ9oX9bIgh,Keramejit Health Center,full_vacc,0.0,0.0,0.0
XDtQyQdpOgg,Gumdri Health Post,penta1,0.0,0.0,0.0
k6C8ZJNMCJF,Getara Health Center,rota2,0.0,0.0,0.0
Pxnj6T3Ze8b,Golesha Health Post,penta3,0.0,0.0,0.0
yxNV8sMxxSS,Dagi Abiyot Health Post,rota2,0.0,1.0,1.0
JhqMdcSVF2M,02 Kebele Health Center,mcv1,0.0,0.0,0.0
dLUJA4qZye9,Jaraniyo Health Post,mcv1,2.0,0.0,1.0
eiTMgeRC6Le,Ayehu Health Post,rota2,0.0,0.0,1.0
mSJ3Jkq9dxl,Asika Health Post,ipv,0.0,0.0,1.0
mSJ3Jkq9dxl,Asika Health Post,penta1,0.0,0.0,0.0
HaUXBalejUl,Sefayat Health Post,penta3,0.0,1.0,1.0
QGNAfFOm3fH,Wasel Health Post,penta3,0.0,0.0,0.0
V4NvHW02Ukb,Gedeba Health Post,mcv1,1.0,1.0,1.0
WVYjLbBbz96,Goromendera Health Post,full_vacc,0.0,0.0,0.0
WnuLae2992W,Dibichere Health Post,mcv1,1.0,1.0,1.0
FvkPubDu2NZ,Dassa Health Post,penta3,0.0,0.0,0.0
w8vNmgP9zQD,Ber Lay Korsh Health Post,ipv,1.0,1.0,1.0
w8vNmgP9zQD,Ber Lay Korsh Health Post,penta1,0.0,0.0,1.0
wPTy9U5Xoh3,Gena Memcha Health Post,rota2,0.0,0.0,1.0
B2sDPBIEo08,Agamie Nijer Health Post,mcv1,0.0,0.0,1.0
n8RLfM78CYw,kabiwobo Health Post,bcg,1.0,1.0,1.0
xRtldomlxpB,Mersa Health Center,ipv,1.0,1.0,1.0
xRtldomlxpB,Mersa Health Center,penta1,1.0,1.0,1.0
bC4igx6qxIE,Shahura Health Center,full_vacc,0.0,0.0,2.0
BypX8yUMlGo,Chehera Health Post,ipv,0.0,1.0,1.0
BypX8yUMlGo,Chehera Health Post,penta1,0.0,0.0,0.0
YzWNK7zVA6s,Emashenkoro Health Post,bcg,1.0,1.0,1.0
QghmSkGAr7B,Mosebit Health Post,mcv1,3.0,1.0,1.0
u1lcJIic8Qg,Yemehel Health Post,ipv,0.0,0.0,0.0
u1lcJIic8Qg,Yemehel Health Post,penta1,0.0,0.0,0.0
c3LZ5C3cnBq,Amizie Health Post,ipv,0.0,0.0,0.0
c3LZ5C3cnBq,Amizie Health Post,rota2,0.0,0.0,0.0
AICCyD2MFvA,Bermichael Health Post,mcv1,1.0,1.0,1.0
aOFs6VS5qzh,Jeneto ber Health Post,full_vacc,0.0,0.0,0.0
wNE3YAUsdLg,Delila Health Post,bcg,0.0,0.0,0.0
Bawx3P7T1FW,Kulala Health Post,full_vacc,0.0,0.0,1.0
V3ovEunNEyh,Harogobensa Health Post,full_vacc,1.0,1.0,1.0
YrZ5JkBv9lM,Kimirdigay Health Center,penta3,0.0,0.0,1.0
YrZ5JkBv9lM,Kimirdigay Health Center,rota2,0.0,0.0,0.0
fMXzK6Aiyyt,Abderafi Health center,mcv1,0.0,0.0,0.0
pH74OG6aDkT,Shega Health Center,ipv,0.0,1.0,1.0
pH74OG6aDkT,Shega Health Center,penta1,0.0,0.0,0.0
QZywHJoATsT,Wolde giorgis Health Post,mcv1,0.0,0.0,0.0
S72wibvwIUS,Aruta Health Post,mcv1,0.0,0.0,1.0
zE96lIZPnXe,Gedera Health Post,penta3,0.0,0.0,0.0
YfDRQL7IEeZ,Fentergie Health Post,mcv1,2.0,1.0,1.0
UPxSfoQ4BBa,Dilbetigil health post,full_vacc,0.0,0.0,0.0
e15L26xuwnA,yithana Health Post,ipv,0.0,0.0,0.0
e15L26xuwnA,yithana Health Post,rota2,0.0,0.0,1.0
oRfIL24yJyY,Robit Health Center,penta1,0.0,0.0,0.0
yFh8OHsDMuj,Tenbebey Health Post,ipv,0.0,0.0,0.0
yFh8OHsDMuj,Tenbebey Health Post,penta1,1.0,1.0,1.0
AM79a7M1foW,Cherkegn Health Post,bcg,0.0,0.0,1.0
SJaIB1uMKf5,Ginaza Kuter1 health post,ipv,1.0,1.0,1.0
SJaIB1uMKf5,Ginaza Kuter1 health post,penta1,1.0,1.0,1.0
YSu2F3pgPSn,Diramu Health Post,mcv1,0.0,1.0,1.0
quHZyRAvHUG,Beshilo Health Post,rota2,1.0,1.0,1.0
EbuO6cq873d,Dessie Comprehensive Specialized Hospital,mcv1,0.0,0.0,1.0
j9KDvnLAbUd,Endoge Health Post,ipv,0.0,0.0,0.0
Z6T45svsRTb,AgamsambaHealth Post,penta3,1.0,1.0,1.0
Z6T45svsRTb,AgamsambaHealth Post,full_vacc,1.0,1.0,1.0
se19pkY10AL,Abarie Health Post,full_vacc,0.0,0.0,0.0
UBgX49S7zJC,Chele Health Post,mcv1,0.0,0.0,0.0
zKIimK7dQby,Berkitue Health Post,mcv1,0.0,0.0,0.0
wW85gaek9Ns,Dollu Health Center,mcv1,1.0,1.0,1.0
EFoj4iq4Ykp,Gomit Health Post,rota2,0.0,0.0,0.0
gp2PAGWRBUV,Mawura Health Center,rota2,1.0,1.0,1.0
STIrjEgwRBb,Anferfira Health Post,penta3,0.0,0.0,0.0
STIrjEgwRBb,Anferfira Health Post,full_vacc,0.0,0.0,1.0
KLEUjaDEWlz,Debregenet Health Post,bcg,0.0,0.0,1.0
VcaRtKYOC65,Ameno health post,mcv1,0.0,0.0,0.0
rmvzf4goDf8,Niwrake Health Center,rota2,0.0,0.0,0.0
xCbjEJmdGJM,Dura Health Post,bcg,0.0,0.0,1.0
XHMThuarBV9,Rebu Gebeya Health Center,mcv1,0.0,0.0,0.0
BOgY6DIr4a4,Esmano Health Post,bcg,4.0,0.0,0.0
WuL3gOZwJah,workina Health Post,mcv1,0.0,0.0,0.0
UWHIKaZPFgW,Gazhen Healt Post Health Post,bcg,0.0,0.0,2.0
p7mJfixjp9e,Menentela Health Post,bcg,0.0,0.0,1.0
ULPvClSDtCy,Gind Atemem Health Post,penta3,0.0,0.0,0.0
kxGnByyCq3d,Gundo health post,bcg,0.0,0.0,0.0
kkRltRuk4XQ,Abika Health Post,penta3,0.0,0.0,1.0
kkRltRuk4XQ,Abika Health Post,full_vacc,0.0,0.0,0.0
kUYSRMnUKKl,Zilan Health Center,penta3,0.0,0.0,0.0
kUYSRMnUKKl,Zilan Health Center,full_vacc,0.0,0.0,0.0
lRsS36kCpTZ,Arib gebeya Health Post,ipv,2.0,0.0,2.0
lRsS36kCpTZ,Arib gebeya Health Post,penta1,3.0,0.0,1.0
MBGwzjgstjL,Atela Health Post,bcg,0.0,0.0,0.0
RFBMgTU1UX5,Arb Gebiya Health Center,mcv1,1.0,1.0,1.0
aD0psuDQWsB,Ashuda Health Center,mcv1,0.0,0.0,1.0
UfsYMdiIaIJ,Adeguya Health Post,mcv1,0.0,0.0,0.0
Ju6bp6MhsVI,Yedit Health Post,bcg,0.0,0.0,0.0
NzJXl7NySgV,Mleka Lugo Health Center,rota2,0.0,0.0,0.0
ogk6PpMENJg,Wayenber Health Post,mcv1,0.0,0.0,1.0
ZmdxV65lbcg,Gerbi Health Center,penta3,0.0,0.0,0.0
ZmdxV65lbcg,Gerbi Health Center,full_vacc,0.0,0.0,0.0
L2Ix4FuuVUy,tulefa Health Post,rota2,0.0,0.0,0.0
sk2KFMJi5VA,Berara Jerjero Health Post,ipv,0.0,1.0,1.0
sk2KFMJi5VA,Berara Jerjero Health Post,rota2,3.0,1.0,1.0
xC1KjRJe7D6,Gedro Health Post,rota2,0.0,0.0,0.0
u2Ix2zmHjJ8,Abaya Health Post,bcg,0.0,0.0,0.0
jO6FqAw519c,Dibraso Health Post,mcv1,1.0,1.0,1.0
sTKAQLfGT78,Chenker Health Post,mcv1,0.0,0.0,0.0
tkQw99Ju1XM,Wangie Health Post,ipv,5.0,1.0,1.0
tkQw99Ju1XM,Wangie Health Post,penta1,1.0,1.0,1.0
IO0zGptSeFx,Debretsimona Health Post,penta3,0.0,1.0,1.0
ZegLGp6Pjwb,Aykela Health Post,full_vacc,0.0,0.0,1.0
C9Bb4xqRblD,Wumibri Health Post,penta3,0.0,0.0,1.0
C9Bb4xqRblD,Wumibri Health Post,full_vacc,0.0,0.0,0.0
l5VRGQ1w6IW,Yeraber Health Post,mcv1,0.0,0.0,1.0
hhJxsl0ocVD,Sefatira Health Post,penta1,1.0,1.0,1.0
yX2UhGcGYkT,Moseb Terara Health Post,penta1,0.0,0.0,1.0
XzuU2kyKcnS,Walamagole Health Post,penta3,0.0,0.0,1.0
XzuU2kyKcnS,Walamagole Health Post,full_vacc,0.0,0.0,0.0
yap0Bf6m8wj,Addis Alem Health Post,bcg,2.0,0.0,1.0
eoDavR66jC5,Agamesa Health Post,ipv,0.0,0.0,1.0
eoDavR66jC5,Agamesa Health Post,penta1,1.0,1.0,1.0
zFYQLndRu4T,Chinqulit Health Center,penta1,0.0,0.0,0.0
QNWqD6h8cBy,Mekane Eyesus Primary Hospital,penta3,0.0,0.0,1.0
QNWqD6h8cBy,Mekane Eyesus Primary Hospital,full_vacc,0.0,0.0,0.0
xaG8rqLoGUh,Debre Elias Primary Hospital,penta1,0.0,0.0,0.0
yGBJu4A7zPb,Kurar Health Post,mcv1,0.0,0.0,0.0
mRlcodsSTn6,Zengoba Health Post,penta3,0.0,0.0,1.0
CVe7KnZ6vtr,Gashola Health Post,mcv1,1.0,1.0,1.0
eQOC9O5L70v,Bulbulo Health Post,mcv1,1.0,1.0,1.0
iNpK44Un7wn,Dend Health Post,bcg,0.0,0.0,0.0
ogqW3G48Yfs,Yegelaw Health Post,bcg,0.0,0.0,1.0
YBiEqmxNVZu,Alefa Kacha Health Post,full_vacc,0.0,0.0,1.0
d5FfQgxJaME,Tsitsika Health Center,full_vacc,0.0,0.0,0.0
SvabA34cysW,Chemo Health Center,bcg,0.0,0.0,0.0
I0SO2GQY84G,Yebokila Health Center,rota2,2.0,0.0,2.0
MvIz9HGE1jg,Aferamie Health Post,mcv1,0.0,0.0,0.0
mlMQz7273ll,Kentefin Health Post,rota2,0.0,0.0,0.0
XZM7UMlSc6y,Dek Health Center,mcv1,2.0,0.0,2.0
gZnCHrQcwYR,Gedam Midre Genet Health Post,full_vacc,0.0,0.0,1.0
GxRFT5cs6H8,Lencho Health Post,mcv1,0.0,0.0,0.0
nQDPZgT2UXM,Gudeba Health Post,mcv1,2.0,1.0,1.0
gVP2G4IRobS,Bilida Health Post,mcv1,1.0,1.0,1.0
fAQTqgej3kC,Licha Health Post,bcg,2.0,1.0,1.0
JGGQ9hxIkm9,Maje Health Post,ipv,0.0,1.0,1.0
JGGQ9hxIkm9,Maje Health Post,penta1,1.0,1.0,2.0
PeQirqAje1e,Workia Health Post,rota2,1.0,1.0,1.0
XeLMsHfSju6,Zigem  Health Center,mcv1,0.0,1.0,1.0
G8Uk6oHmkiZ,Tulu Mojo Health Post,bcg,0.0,0.0,1.0
kE8dpWIwK68,Kusie Health Post,mcv1,2.0,1.0,1.0
nJdazsbgDzE,Debre Tsehay Health Post,ipv,0.0,0.0,0.0
nJdazsbgDzE,Debre Tsehay Health Post,penta1,0.0,0.0,0.0
I4AJatfu6MZ,Milawa Health Post,penta3,2.0,0.0,2.0
KO7FYrJgXXx,Chaliya Health Post,rota2,2.0,0.0,2.0
RhnyJT6ky16,Genborie Health Center,bcg,0.0,0.0,0.0
jOSXlsTsqnu,Wenberia Eyesus Health Post,mcv1,0.0,1.0,1.0
ZFMwGFAKnR8,Beteliham Health Post,ipv,0.0,0.0,1.0
ZFMwGFAKnR8,Beteliham Health Post,penta1,0.0,0.0,0.0
hcfxlDjtH4R,Jomera Health Post,penta1,0.0,0.0,0.0
QgnHIlDDx0n,Gedero Health Post,bcg,0.0,0.0,1.0
TEYv3GRWpCr,Aheye Health Post,mcv1,6.0,1.0,1.0
K2UK6MczAgu,Kurkur Health Center,penta3,0.0,0.0,1.0
vOfIkODmpP9,Dimma Health Post,penta3,0.0,0.0,1.0
vOfIkODmpP9,Dimma Health Post,full_vacc,0.0,0.0,0.0
yKw3WbaslFy,Asqit Health Post,mcv1,1.0,1.0,1.0
FdnhO6Gznjr,Wonjela Health Post,bcg,0.0,0.0,0.0
YpbPNtNykGV,Ambera Health Post,mcv1,0.0,0.0,0.0
EWxR3ajZ0Qt,Yebabat Health Post,ipv,0.0,0.0,0.0
EWxR3ajZ0Qt,Yebabat Health Post,penta1,0.0,0.0,0.0
PNO27Ure7He,Maksegnit Health Center,penta1,0.0,0.0,0.0
R8nwc9OLk6P,Woyinbahir Health Post,penta3,0.0,0.0,1.0
wqKXVi2k2cK,Lemlem Terara Health Post,penta3,0.0,0.0,0.0
jXmDnJVBSBn,Golele Health Post,bcg,0.0,0.0,0.0
BOafzyecaEn,Muksi Health Post,ipv,0.0,0.0,1.0
BOafzyecaEn,Muksi Health Post,rota2,0.0,0.0,1.0
Iz6lh1X6mYL,Gult Abishikan Health Post,ipv,0.0,1.0,1.0
Iz6lh1X6mYL,Gult Abishikan Health Post,penta1,0.0,0.0,1.0
Kt9k1DnJN5a,Meragna Health Center,rota2,0.0,0.0,0.0
PTS5ul1zmeF,Asikuna Health Post,bcg,0.0,1.0,1.0
JqSmWvqXUZt,Agate Health Post,mcv1,0.0,0.0,1.0
IDVaQMb1sXY,Denbi Health Post,rota2,0.0,0.0,0.0
JLGil6yQ0gB,Ayu General Hospital Or Dr Ayanaw,bcg,0.0,0.0,0.0
WXwrl7o5wJ1,Sendega Health Post,mcv1,0.0,1.0,1.0
b7dRtUS7JdS,Adiya Health Post,rota2,1.0,0.0,1.0
F2jTVklZKSe,yimazeta Health Post,mcv1,0.0,0.0,0.0
Oy7G7GefQtY,Delma Health Post,bcg,0.0,0.0,0.0
TCSZS2eR1BO,Huletu Wogedame Health Post,full_vacc,0.0,0.0,0.0
ST4cDlzxb1U,Ashakula Health Post,mcv1,2.0,0.0,1.0
TYhKntjPJ6k,Mana Health Post,full_vacc,0.0,0.0,1.0
UqiNPPCGuVX,Bida Health Post,mcv1,0.0,0.0,0.0
clilN9mZWXc,Agate Health Center,mcv1,0.0,0.0,0.0
UiRET00C5S3,Kuana Health Post,mcv1,1.0,1.0,1.0
C1V8IA3jhar,Armania Health Post,mcv1,0.0,0.0,1.0
DpUEznLyTXD,Debre Markos Kebele 04 Yemeka Health Post,mcv1,0.0,0.0,1.0
bWbDgeSdp8r,Gelediba Health Post,penta3,0.0,0.0,1.0
bWbDgeSdp8r,Gelediba Health Post,full_vacc,0.0,0.0,0.0
cucigiIUGBk,Woira ber Health Post,mcv1,0.0,0.0,1.0
VEox8Q9Jkv8,Guld Health Post,mcv1,2.0,1.0,1.0
uv9RTJEwwWx,Debre Giorgis Health Post,penta3,0.0,0.0,1.0
uv9RTJEwwWx,Debre Giorgis Health Post,full_vacc,0.0,0.0,1.0
neaDqzymynF,Meha Health Post,mcv1,1.0,1.0,1.0
JyUjmkqZ6HU,Wuchiba Health Post,bcg,0.0,0.0,1.0
rW3D2eCOqCT,Yetsed Health Post,mcv1,0.0,0.0,0.0
iGCuh8LuSdV,Jeyd Health Post,mcv1,1.0,1.0,1.0
qrCryHUAkKk,Ankesha Health Center,ipv,0.0,0.0,0.0
qrCryHUAkKk,Ankesha Health Center,penta1,0.0,0.0,0.0
MqmcdJaOZQ0,Ariginjona Health Post,bcg,0.0,0.0,1.0
O0j1lcsLfjE,Akuna Health Post,ipv,0.0,0.0,0.0
O0j1lcsLfjE,Akuna Health Post,penta1,0.0,0.0,0.0
hjqxSgNwIh3,Niquara Health Center,ipv,0.0,0.0,0.0
hjqxSgNwIh3,Niquara Health Center,penta1,0.0,1.0,1.0
L0Em502lBc7,Abate Health Post,penta3,1.0,1.0,1.0
ZESzUvu9GdE,Fura Health Post,rota2,0.0,1.0,1.0
pm1XHwOumbz,Deretema Health Post,rota2,1.0,0.0,1.0
PbUQJa5VIxs,Dagute Health Post,mcv1,2.0,2.0,2.0
EBSNuiHfsad,Shanegie Derkie Health Post,mcv1,0.0,1.0,1.0
GckahCQsQlV,Dergaj Heaith Post,full_vacc,0.0,0.0,1.0
ZeLIV9peCle,Agona Health Post,bcg,1.0,1.0,1.0
BEY5S3NfGkf,Lalibela Health Post,ipv,2.0,0.0,2.0
BEY5S3NfGkf,Lalibela Health Post,penta1,0.0,0.0,1.0
RCHjryiDSyk,Lideta Health Center,bcg,0.0,0.0,0.0
jrhay121Zwz,Aregieberas Health Post,bcg,0.0,0.0,0.0
ptcPVNvSQQu,Agew Gimjabet Health Center,mcv1,1.0,1.0,1.0
Uq1FPHkPqg6,Atate Health Post,penta1,0.0,0.0,0.0
kcNJWKuLPHY,Elani Health Post,penta1,0.0,0.0,0.0
OhkRGjje2eL,Eloge Health Post,mcv1,2.0,0.0,1.0
DqmMWPEFDcN,Tebela Health Post,mcv1,1.0,1.0,1.0
ejo7eeS6YVJ,Tefera Hailu Metasebia General Hospital,full_vacc,0.0,0.0,1.0
KKpL0PJ1vLv,Jawi Primary Hospital,full_vacc,1.0,1.0,1.0
kemMn4SFTsF,Koso Amba Health Post,mcv1,2.0,1.0,1.0
A4cn7zzuwGo,Ediget Behibret Health Post,mcv1,1.0,1.0,1.0
vfH1IumSyAg,Gelebe Health Post,penta3,0.0,0.0,2.0
zcqWhiOtgSk,Kosozira Health Post,mcv1,1.0,1.0,1.0
puK0GRWoGHy,Wonzye Health Center,penta3,0.0,0.0,0.0
Hug6MwkKZqP,Woreb Health Post,bcg,0.0,0.0,1.0
Wo6ntTUvH2J,Zembo Health Post,mcv1,0.0,0.0,0.0
Jt4oHhtn6cE,Seragudela Health Post,mcv1,1.0,1.0,1.0
kYVeyskfBHB,Yebelo Health Post,penta3,3.0,0.0,1.0
kYVeyskfBHB,Yebelo Health Post,full_vacc,1.0,0.0,1.0
rsgEQbiris5,Zugera Health Post,penta3,1.0,1.0,1.0
qDpfAygPAzd,Sebatamit Health Post,ipv,0.0,0.0,1.0
qDpfAygPAzd,Sebatamit Health Post,penta1,0.0,0.0,0.0
uy06SpV1E01,Hodansh Health Post,bcg,0.0,0.0,0.0
rEkajq1giq4,Chertekel Health Center,mcv1,0.0,0.0,0.0
RYofKcS3vwF,Buakish Health Post,ipv,2.0,1.0,1.0
RYofKcS3vwF,Buakish Health Post,penta1,2.0,1.0,1.0
r12ijehViGd,Tebi Health Post,mcv1,0.0,0.0,1.0
u4Uqvv7A5yG,Gurande Health Post,bcg,0.0,0.0,0.0
W3Is2iVqfqJ,Kilediha Health Post,mcv1,1.0,1.0,1.0
XP8KryRIUKq,Debermaza Health Post,bcg,0.0,0.0,1.0
