region,hf_id,hf_name,indicator,iqr,zscore,ttt
Amhara Regional Health Bureau,pU92alHxkxW,Ememiret Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,vLddCgyEMwq,Seglen Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,vLddCgyEMwq,Seglen Health Post,full_vacc,1.0,0.0,1.0
Amhara Regional Health Bureau,J6a7OZwvAH6,Endod Ber Health Post,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,hk6UcwjrmTz,Mechena Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,SLUMH2HhDvw,Baguna Kebesa Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,aCtjMr0kvv1,Kurabas Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,nFi5WjzOfHP,Martikos Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,rJPrtM5PlNX,mehal Amba Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,Aq8maMbHXWe,Arbamba Health Post,mcv1,0.0,1.0,1.0
Amhara Regional Health Bureau,XV155dBUfbO,Debre Maryam Health Center,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,XV155dBUfbO,Debre Maryam Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,yX2UhGcGYkT,Moseb Terara Health Post,bcg,1.0,0.0,1.0
Amhara Regional Health Bureau,O1PLN2yUWFJ,Mayminie Health Post,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,snt20gNwWJB,Dukie Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,yFh8OHsDMuj,Tenbebey Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,ApoduU6ulZx,Feres megiria Health Center,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,FFgM7V6gF59,Zeha Health Post,penta1,3.0,0.0,1.0
Amhara Regional Health Bureau,FFgM7V6gF59,Zeha Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,uBx3f6NZAKT,Yeqegat Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,uBx3f6NZAKT,Yeqegat Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,jFSqSf9kx6g,Seglen Health Center,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,jFSqSf9kx6g,Seglen Health Center,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,UI37B1RuSHJ,Wogedet Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,UxN9MM7GvD8,Kile Health Post,mcv1,2.0,1.0,2.0
Amhara Regional Health Bureau,tO8Lt2P1i6q,Dimto Health Post,full_vacc,2.0,1.0,1.0
Amhara Regional Health Bureau,RKniPe9qnE1,Diza Wuha Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,x2bdMx04EFu,Wuraf Health Post,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,x2bdMx04EFu,Wuraf Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,t8bJyRwP9su,Sabera Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,u1lcJIic8Qg,Yemehel Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,wIbIpyo54xd,Melka lugo Health Post,penta3,2.0,1.0,1.0
Amhara Regional Health Bureau,Bawx3P7T1FW,Kulala Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,wW85gaek9Ns,Dollu Health Center,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,P0un8db4PQY,Yesar Bet Abat Health Post,mcv1,2.0,1.0,1.0
Amhara Regional Health Bureau,P0un8db4PQY,Yesar Bet Abat Health Post,full_vacc,2.0,1.0,1.0
Amhara Regional Health Bureau,NCw0KXU8jA2,08 Mitikolo Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,d6t0LlimALr,Akalemeda Health Center,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,oyMSqbFEMni,Tosa Felana Health Center,penta1,2.0,1.0,1.0
Amhara Regional Health Bureau,NpZIsP8I35c,Engdiba Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,cW0VLDXYZ8i,Timiketebahr Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,VV6I4PmdZDf,Sosicham Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,MDrsCoRLza5,Genete Mariam Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,MDrsCoRLza5,Genete Mariam Health Post,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,OWKtaddONwp,Abazazh Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,VaESE7dhMWV,Addismender 01 Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,VaESE7dhMWV,Addismender 01 Health Post,penta3,0.0,1.0,1.0
Amhara Regional Health Bureau,v7PVV7gDLi2,Tere Awara Health Post,rota2,2.0,1.0,1.0
Amhara Regional Health Bureau,izQKZ3BcXWK,Deliba Health Center,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,izQKZ3BcXWK,Deliba Health Center,penta1,NaN,NaN,NaN
Amhara Regional Health Bureau,wKhVDCfj3EZ,Mekena Health Post,bcg,0.0,1.0,1.0
Amhara Regional Health Bureau,AW5yIcjttUu,Kilil Rufaeal Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,AW5yIcjttUu,Kilil Rufaeal Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,dsaG8nYVQF2,Cherecher Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,DTVlE09HCwf,Akilat Woyebey Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,Dzb0hGjTYhQ,Lavamariam Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,RfvYcLIeUQm,Melessanka Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,JFY8hOjBK8y,Mekaneselam Health Center,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,JFY8hOjBK8y,Mekaneselam Health Center,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,K2kZsJFMe5T,Agam Wuha Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,OZ4mrDskBWN,Kobo Health Post,penta3,0.0,1.0,1.0
Amhara Regional Health Bureau,mWQ6sHFwd8B,Duat Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,t5ay26KZbyW,Lay gorebela Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,xDiflt9Brq1,Dengelber Health Center,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,vmeIag5j2cR,Asewa Finzit Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,IpxMQgbk2fT,Kalo Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,IpxMQgbk2fT,Kalo Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,LutUG6newZG,Leyima Health Post,rota2,2.0,1.0,1.0
Amhara Regional Health Bureau,ZUeKNvl9cFR,Nanachibala Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,OzQqdvhzZt1,Golehito Health Post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,k8qQuseu6Yr,Zelan Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,XsjFQlRfMPZ,Gashena Health Center,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,j38B1Nj0pcs,Basa Health Post,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,XctJMnFA6HG,Quarit Health Center,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,NPTYFQhTJfG,Achekan Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,NPTYFQhTJfG,Achekan Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,L40Vk4BUKsN,Kureberet Health Post,ipv,0.0,0.0,2.0
Amhara Regional Health Bureau,NkTFLbK5Pek,Megendy Health Post ,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,cV6mf9NTgpW,Argana Ashera Health Post,ipv,0.0,0.0,2.0
Amhara Regional Health Bureau,PCGoVm9k43V,Gorade Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,PqgGzulkTtu,Balchi Health Center,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,PqgGzulkTtu,Balchi Health Center,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,dbuhWYUw9nN,Manja Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,azHtE59aQ4X,Mojjen Health Post,mcv1,0.0,2.0,2.0
Amhara Regional Health Bureau,BjJZBwDrmZX,Tulu Babogna Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,VFmYyRIJpWm,Mekeniti Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,VFmYyRIJpWm,Mekeniti Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,wRM8XGhId33,Dahoch Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,ntDq9rdFRUl,Guhala Zuria Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,ntDq9rdFRUl,Guhala Zuria Health Post,penta1,1.0,0.0,1.0
Amhara Regional Health Bureau,rGARq7aiDJ7,Kinbaba Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,JvFxsEC3KIz,Mekeni Health Post,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,RYFiPvNiXUj,Chaba Health Post,full_vacc,3.0,0.0,1.0
Amhara Regional Health Bureau,EX3Ixxx8F6S,Jarjar Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,EX3Ixxx8F6S,Jarjar Health Post,penta3,0.0,1.0,1.0
Amhara Regional Health Bureau,DNmrV36ub25,Balaref Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,QpSxj3UCs9k,Debre-Tabor Comprehensive Specialized Hospital,mcv1,3.0,0.0,1.0
Amhara Regional Health Bureau,xsa6djEKu2V,Talia Health Center,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,xsa6djEKu2V,Talia Health Center,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,UCX7ub3tC2Z,Gezawasha Health Post,rota2,0.0,1.0,1.0
Amhara Regional Health Bureau,Ag75aK55X1w,Biderkun Health Post,rota2,0.0,1.0,2.0
Amhara Regional Health Bureau,RekwyH4FFEo,Aselel Health Center,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,eRxXYESMXJ2,Tayat Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,NvVZVIqQ8HP,Temamagn Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,NvVZVIqQ8HP,Temamagn Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,OqgPKJVXjnu,Amdework Health Center,penta1,NaN,NaN,NaN
Amhara Regional Health Bureau,uhCE50JFoy8,Limina Health Post,penta1,2.0,1.0,1.0
Amhara Regional Health Bureau,JULo240xbJc,Fuchana Health Center,penta1,1.0,1.0,1.0
Amhara Regional Health Bureau,p6YN5HUaF9R,Mircha Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,rpd2tiiggPN,Golihalo qutir Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,rpd2tiiggPN,Golihalo qutir Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,m0lYiVYD64i,Siwra Health Post,full_vacc,1.0,0.0,1.0
Amhara Regional Health Bureau,JtMv70VUxs8,Dogie Healthe Post Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,kSc2RyhrPxI,Taa Melka Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,FcvIFUQTegI,Enewari Health Center,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,VNdRCJVwfUN,Medina Health Center,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,wrBaH9jDV9x,Gedam Health Post,rota2,0.0,1.0,1.0
Amhara Regional Health Bureau,hWmI51gPADo,Enzona Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,hWmI51gPADo,Enzona Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,Yg3cCQtBOrk,Tingn Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,Yg3cCQtBOrk,Tingn Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,wkhE27gXI76,Bokotabo Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,i0YiJNaPdDX,Koli Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,i0YiJNaPdDX,Koli Health Post,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,D5ESzs9wPzk,Delekes Health center,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,D5ESzs9wPzk,Delekes Health center,penta3,NaN,NaN,NaN
Amhara Regional Health Bureau,qmVg6CRDVv4,Shambla Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,JLGil6yQ0gB,Ayu General Hospital Or Dr Ayanaw,rota2,NaN,NaN,NaN
Amhara Regional Health Bureau,O7l67g28RCB,Armania Health Center,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,xHh2jqCw7Uk,Titaro Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,pBreiNa8LfB,Guay Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,qzAQWxWwHxH,Gondar Health Center,full_vacc,0.0,1.0,1.0
Amhara Regional Health Bureau,SVwgJhOeIw2,Dengel Health Center,full_vacc,0.0,1.0,1.0
Amhara Regional Health Bureau,lNpix4p5bI5,Dajole Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,lNpix4p5bI5,Dajole Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,nwahZpLHh8W,02Abado Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,Q7yAm8Wgf0p,Moqishe Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,r2aM7MS9Ltn,Ziwana Health Post,penta3,NaN,NaN,NaN
Amhara Regional Health Bureau,Pfo0oOEsXnQ,Chirocherkos Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,HcujQYW9Let,Keyafer Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,Oy7G7GefQtY,Delma Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,WYf8Ib30d7N,Wutmera Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,WYf8Ib30d7N,Wutmera Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,kQAlNQJAXpZ,Tengego Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,utCWQzucJZg,Bazra Meda Healthe Post Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,YD1AmLWRxS1,Feresbet Primary Hospital,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,GKdmR8W7HEq,Debreeyesus Health Center,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,rpW9a0QmNtZ,Ayisa Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,vPNTUbUZtyX,07 Kebele Health Center,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,xCbjEJmdGJM,Dura Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,ElXWYVxM2fp,Lideta Kereyu Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,w1aQ1v8y81E,Worego Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,Bx9vcd2OMJK,Desa Enese Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,z9LcTts7Fk9,Mert Gelegu Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,z9LcTts7Fk9,Mert Gelegu Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,SPWGaVbAgNI,Kelela Primary Hospital,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,MdRFZveyvrk,Aykel Health Center,mcv1,2.0,1.0,2.0
Amhara Regional Health Bureau,TYTJbFDZytm,Delgi Health Center,ipv,0.0,1.0,1.0
Amhara Regional Health Bureau,F3H6H54SlcI,Nibazla Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,IUBizPYmEh3,Wenka Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,GKXkWZtCRv2,Mito Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,WAMUralkel1,Amesa Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,FSBxQylwpYa,Kedida Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,bha0VwzL7y0,Zarota Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,ChwYU2heJpG,Aley Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,Jt4oHhtn6cE,Seragudela Health Post,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,R6NYjqXiPEJ,Goref Kuawncha Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,S8Q952Mv4Ch,Adis zemen Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,S8Q952Mv4Ch,Adis zemen Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,VcaRtKYOC65,Ameno health post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,d9RHlwT0ZqQ,Key Afer Health Post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,eOfKzCvoTzm,Dejen Primary Hospital,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,HmBPVlVAeAm,Keshemish Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,qkxWF2wYbPP,Ashen Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,cpJ6Tz8lSjA,Bazura Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,vAVesujUvSR,Debrtekleyiamot Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,A3IBXh8PXK3,Alala Health Center,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,IXK3RDgoXUl,Feres megiria Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,IXK3RDgoXUl,Feres megiria Health Post,penta1,0.0,1.0,1.0
Amhara Regional Health Bureau,XaEGzRt63L5,Yecherka Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,SxHl2ayo3t4,Mekoy Health Center,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,FrlRMPni2DQ,Jiga Health Center,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,fW11QoBvdq3,Sekoro Health Center,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,fW11QoBvdq3,Sekoro Health Center,penta1,0.0,1.0,1.0
Amhara Regional Health Bureau,rW3D2eCOqCT,Yetsed Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,O3oRsp6ax2y,Anchew Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,PnMuVzWkWYU,Mayigundo Health post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,rGJ1DhTTlGN,Gerado Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,mdqI8zo6Z12,Segno Gebeya Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,cqXF9BuWutb,Menegedo Health Post,full_vacc,0.0,1.0,1.0
Amhara Regional Health Bureau,vAgmnRkcuhO,Yezeleka Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,STIrjEgwRBb,Anferfira Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,STIrjEgwRBb,Anferfira Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,JiMkCV3stBo,Anejene Health Center,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,m1qCFLcAx7p,Ashenat Health Post,mcv1,2.0,1.0,1.0
Amhara Regional Health Bureau,bpgjYFVtxWA,Aka Bet Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,scnU17W3Mef,Addis Betekiristiyan Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,u0V7sTRgIkA,Tikldigay Health Center,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,quHZyRAvHUG,Beshilo Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,bZQ4dcsMynj,Maylibach Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,bZQ4dcsMynj,Maylibach Health Post,penta1,1.0,1.0,1.0
Amhara Regional Health Bureau,cKWlEvozYC6,Yewoldegnu Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,cKWlEvozYC6,Yewoldegnu Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,BtWttTBNdjj,Geligele Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,Kt9k1DnJN5a,Meragna Health Center,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,dmrs5pONHQO,Guramba Healt Post Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,NueWzhUdJ5o,kalim Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,x3h8i241F1r,Arusi Mesasabya Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,xQAcU8m5dd5,Gure Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,r1l4ClWjYXR,Rib Gebireal Health Post,full_vacc,0.0,1.0,1.0
Amhara Regional Health Bureau,JWDDL1xFYM9,Gerarge Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,nsN7iZcZA8I,Debark General Hospital,bcg,0.0,1.0,1.0
Amhara Regional Health Bureau,GPZl31mnmBn,Burie Primary Hospital,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,BoItxD5SY3h,Dorera Health Post,penta1,1.0,1.0,1.0
Amhara Regional Health Bureau,jYf8818828p,Bichena Primary Hospital,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,tyscGBTKmHY,Debirnagegol Health Post,rota2,0.0,1.0,1.0
Amhara Regional Health Bureau,zuWS7JF2vwq,Chewsa Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,zuWS7JF2vwq,Chewsa Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,oAyTiN5BeLi,Densa Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,YxN6SZeySSa,Mesal Health Post,ipv,3.0,1.0,1.0
Amhara Regional Health Bureau,YxN6SZeySSa,Mesal Health Post,penta1,2.0,1.0,1.0
Amhara Regional Health Bureau,o170U3ATo5S,Bara Eyesus Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,o170U3ATo5S,Bara Eyesus Health Post,penta3,2.0,1.0,1.0
Amhara Regional Health Bureau,dfGB6pi8ulV,Arade Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,jrzwt4JeyHu,Gerfaurene Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,Fj1EQlLR6qy,Shahura Primary Hospital,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,vTZWLdUAeUT,Jandab Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,Ttjtt7nb1Yn,Gelamatebeya Health Center,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,UBjmIkNifOF,Woybeyign Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,QzVfjad3edK,Tsitsika Health post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,eaqYmpDAq58,Enat guya Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,IO0zGptSeFx,Debretsimona Health Post,rota2,0.0,1.0,1.0
Amhara Regional Health Bureau,WX8t7MyXoyH,Gishena Health Post,bcg,1.0,0.0,1.0
Amhara Regional Health Bureau,YOdUrZxOqIh,Selelkula Health Post,penta3,NaN,NaN,NaN
Amhara Regional Health Bureau,E7udowwuGhk,Hara Health Center,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,puluwQza7sE,Woblat Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,I4xrE0Ky97i,Kachena Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,ScybCT4yr30,Wekelo Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,GgebkCnvPOR,Minaya Health Post,penta1,0.0,1.0,1.0
Amhara Regional Health Bureau,NuqIQhQfrnz,Densa Bata Health Center,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,bBoyfeWv2RB,Segalo,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,orsI8b4PA5q,Gelawdiwos Health Post,ipv,0.0,0.0,2.0
Amhara Regional Health Bureau,orsI8b4PA5q,Gelawdiwos Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,KkeD87rGxTF,Chimba Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,KkeD87rGxTF,Chimba Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,X4bPoGSo7qe,Geb Zemon Health Center,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,veZI3zfm0WO,Bekeja Health Center,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,hP1EA6e69t0,Shige Health post,mcv1,0.0,0.0,2.0
Amhara Regional Health Bureau,f5RZdHvCgIy,Kotu Health Center,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,f5RZdHvCgIy,Kotu Health Center,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,sgEoTEIzyKQ,Yiloma Health Post,penta3,1.0,0.0,1.0
Amhara Regional Health Bureau,uzeLX82vgrd,Kerer Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,MoqJr2EWymU,Mamed  Health center,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,Z7k1J7GPc8G,Debre Tsion Health Post,mcv1,0.0,0.0,2.0
Amhara Regional Health Bureau,qqwm0VWAP4o,Dawulo Health Center,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,EtzraLBM2Gq,Sheba Health Post ,bcg,2.0,1.0,1.0
Amhara Regional Health Bureau,k25E5nf3TiP,Wecheka Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,fiMbmOrRsNw,Eqilwa  health post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,Hug6MwkKZqP,Woreb Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,Hug6MwkKZqP,Woreb Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,mvIlfoV2VqT,Amdework Health Post,penta3,0.0,1.0,1.0
Amhara Regional Health Bureau,Bzuege5MyBa,Fati Komboro Health Post,mcv1,0.0,0.0,2.0
Amhara Regional Health Bureau,C4NZdlPh9zI,Ziwo Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,C4NZdlPh9zI,Ziwo Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,e2JKJl2pgPS,Harawbelo Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,OzD1Hrmqy4b,Aretnakiyadur Health Post,mcv1,0.0,1.0,1.0
